generation,individual,x1,x2,fitness,rank,is_elite
3,30,-0.6284808112766926,-1.4547403187013161,6.29578472339206,30,False
3,31,-1.7417464186184803,-0.6112156024794766,6.64888622109757,31,False
3,32,2.0516537862633513,0.6874119595289372,6.664381957221604,32,False
3,33,0.5703215234127832,-1.960499019373878,6.701052600332453,33,False
3,34,0.5703215234127832,-1.960499019373878,6.701052600332453,34,False
3,35,2.0041573383083042,-0.6112156024794766,6.72312967724759,35,False
3,36,-1.984879108521235,-0.49614062104432843,6.745245557799761,36,False
3,37,-1.984879108521235,0.535794006579958,6.753861367170462,37,False
3,38,-1.3818738944660955,-1.960499019373878,7.348398972888305,38,False
3,39,-1.984879108521235,1.698139946825103,7.49382524900229,39,False
3,40,2.0041573383083042,-1.4547403187013161,7.607595891343669,40,False
3,41,2.0516537862633513,1.6191651472689506,7.784729358789116,41,False
3,42,-3.0009179752489166,-0.8200464407861663,7.796833848525679,42,False
3,43,-2.064062422333164,2.8606430527695377,8.391831982736537,43,False
3,44,-0.41084224461660046,2.8389820910641355,8.534211210385312,44,False
3,45,2.7395604855596334,-0.6112156024794766,8.611079791171319,45,False
3,46,-0.5384372442596934,2.8606430527695377,8.61958581608434,46,False
3,47,0.5333005237900705,2.8606430527695377,8.6208646872393,47,False
3,48,-3.0009179752489166,-1.2954029396513111,8.688637700446142,48,False
3,49,1.347183200005908,2.8072903102196793,8.946844059739966,49,False
3,50,2.7395604855596334,2.8389820910641355,10.008906993220874,50,False
4,1,0.0961553288201793,0.6874119595289372,3.342284290910293,1,True
4,2,-0.41084224461660046,-0.28903793856867477,3.5099427067041025,2,False
4,3,-0.41084224461660046,-0.3812276974861266,3.788798945467548,3,False
4,4,-0.41084224461660046,-0.3812276974861266,3.788798945467548,4,False
4,5,-0.6284808112766926,-0.24295073774066278,3.812563560076271,5,False
4,6,0.6523610648118883,-0.24295073774066278,3.826771711438593,6,False
4,7,0.6523610648118883,-0.24295073774066278,3.826771711438593,7,False
4,8,-0.6284808112766926,-0.28903793856867477,3.955428116335803,8,False
4,9,-0.41084224461660046,0.535794006579958,4.137508454833075,9,False
4,10,-0.41084224461660046,0.535794006579958,4.137508454833075,10,False
4,11,-0.41084224461660046,0.535794006579958,4.137508454833075,11,False
4,12,-0.41084224461660046,-0.6112156024794766,4.2500365950561765,12,False
4,13,-0.41084224461660046,-0.9361313855992943,4.373142468444392,13,False
4,14,-0.5384372442596934,0.535794006579958,4.377390078668917,14,False
4,15,0.5703215234127832,0.535794006579958,4.422651513629084,15,False
4,16,-1.1583726597302029,-0.9361313855992943,4.436484352803756,16,False
4,17,0.6523610648118883,0.535794006579958,4.508396937686104,17,False
4,18,0.5703215234127832,-0.6112156024794766,4.514385853716327,18,False
4,19,-0.6284808112766926,-0.9361313855992943,4.5447950439715505,19,False
4,20,0.6523610648118883,-0.8200464407861663,4.545086065849464,20,False
