generation,pair_id,parent1_x1,parent1_x2,parent2_x1,parent2_x2,crossover_applied,child1_x1_before_mutation,child1_x2_before_mutation,child1_mutated_gene,child1_mutation_delta,child1_x1,child1_x2,child2_x1_before_mutation,child2_x2_before_mutation,child2_mutated_gene,child2_mutation_delta,child2_x1,child2_x2
92,2,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,True,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
92,3,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,-0.012747189097307397,True,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
92,4,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.004958947112135738,True,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
92,5,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,False,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,1.0,0.37939811574907983,-0.0018468201023286307,0.3950454723641711
92,6,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
92,7,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.004958947112135738,True,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
92,8,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
92,9,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
92,10,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
92,11,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.004958947112135738,True,-0.0018468201023286307,0.004958947112135738,1.0,-0.6367646627192449,-0.0018468201023286307,-0.6318057156071092,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
92,12,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.004958947112135738,0.0,-0.7026357236126803,-0.704482543715009,0.004958947112135738
92,13,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
92,14,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,0.0,0.5464437789204536,0.544596958818125,-0.012747189097307397
92,15,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,1.0,-0.7792141362557102,-0.0018468201023286307,-0.763566779640619,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
92,16,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
92,17,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,-0.012747189097307397,True,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
92,18,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,False,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
92,19,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,False,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
92,20,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,True,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
92,21,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.004958947112135738,True,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
92,22,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
92,23,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
