individual,x1,x2,fitness,rank,is_elite
1,-0.5384372442596934,-0.24295073774066278,3.6920088310394097,1,True
2,-0.41084224461660046,-0.3812276974861266,3.788798945467548,2,False
3,0.6523610648118883,-0.28903793856867477,3.9738202186963822,3,False
4,-0.41084224461660046,-0.6112156024794766,4.2500365950561765,4,False
5,-0.41084224461660046,0.6874119595289372,4.319262843305168,5,False
6,-0.41084224461660046,-0.9361313855992943,4.373142468444392,6,False
7,0.5920716074541357,0.535794006579958,4.449844773713281,7,False
8,0.5920716074541357,-0.6112156024794766,4.537296224083708,8,False
9,0.5703215234127832,0.6874119595289372,4.566168872245445,9,False
10,-0.6284808112766926,-0.6112156024794766,4.567751894509204,10,False
11,-0.6284808112766926,-0.6112156024794766,4.567751894509204,11,False
12,0.0961553288201793,-1.960499019373878,5.115933007841544,12,False
13,-0.6284808112766926,-1.1897877390351752,5.33270926255674,13,False
14,-1.984879108521235,-0.9361313855992943,5.4480483357674245,14,False
15,-1.2920197576741876,-0.8200464407861663,5.524232683186529,15,False
16,2.0516537862633513,-0.9361313855992943,5.634554250925884,16,False
17,-0.41084224461660046,1.3166439912206487,5.728254141551773,17,False
18,1.347183200005908,-0.49614062104432843,5.937788533360674,18,False
19,1.347183200005908,-0.6112156024794766,5.981855150576944,19,False
20,-1.7417464186184803,-0.9361313855992943,6.053242440015602,20,False
21,-1.3818738944660955,0.6874119595289372,6.068970291805989,21,False
22,2.0041573383083042,-0.28903793856867477,6.238515782901516,22,False
23,1.6431354032738756,-0.9361313855992943,6.250648880387459,23,False
24,2.0516537862633513,-0.28903793856867477,6.375436710082582,24,False
25,-2.064062422333164,-0.28903793856867477,6.420920728174998,25,False
26,-0.41084224461660046,1.698139946825103,6.53887678677258,26,False
27,0.5703215234127832,-1.960499019373878,6.701052600332453,27,False
28,-2.064062422333164,-0.6112156024794766,6.887147973029219,28,False
29,-2.064062422333164,-0.6112156024794766,6.887147973029219,29,False
30,-2.064062422333164,0.535794006579958,6.952259624846363,30,False
31,-1.984879108521235,-1.2954029396513111,6.9852372096639,31,False
32,1.347183200005908,-1.4547403187013161,7.144045620124302,32,False
33,2.998433023811028,-0.9361313855992943,7.279545486802288,33,False
34,-3.0009179752489166,-0.9361313855992943,7.283806032055635,34,False
35,1.347183200005908,1.6191651472689506,7.349958746928159,35,False
36,-0.6284808112766926,2.2220919577130673,7.5183278007654035,36,False
37,-3.0009179752489166,-0.28903793856867477,8.20042432525031,37,False
38,0.6523610648118883,2.8606430527695377,8.47777635712717,38,False
39,-0.6284808112766926,2.8606430527695377,8.526114912259027,39,False
40,-0.41084224461660046,2.8389820910641355,8.534211210385312,40,False
41,-0.6284808112766926,2.8072903102196793,8.559255293900659,41,False
42,-3.0009179752489166,0.535794006579958,8.709807590317526,42,False
43,-1.7417464186184803,2.8606430527695377,8.92145970397264,43,False
44,1.6840296179047165,2.8606430527695377,9.085123050523494,44,False
45,-0.6284808112766926,3.227616132708299,9.39683545172229,45,False
46,3.27631171992582,0.6874119595289372,9.500604575299686,46,False
47,0.6523610648118883,3.3267819605783746,9.741037890218022,47,False
48,2.783834970737619,2.8606430527695377,9.814636878049072,48,False
49,2.7395604855596334,2.8389820910641355,10.008906993220874,49,False
50,-3.7007849466452836,2.8606430527695377,11.213684806269624,50,False
