individual,x1,x2,fitness,rank,is_elite
1,-0.5384372442596934,-0.24295073774066278,3.6920088310394097,1,True
2,-0.41084224461660046,0.6874119595289372,4.319262843305168,2,False
3,-0.41084224461660046,0.6874119595289372,4.319262843305168,3,False
4,-0.41084224461660046,-0.9361313855992943,4.373142468444392,4,False
5,0.5703215234127832,0.535794006579958,4.422651513629084,5,False
6,0.5703215234127832,0.6874119595289372,4.566168872245445,6,False
7,0.6523610648118883,-0.6112156024794766,4.582105206978365,7,False
8,-1.2920197576741876,-0.3812276974861266,5.579494143969065,8,False
9,1.347183200005908,-0.9361313855992943,5.669822637703355,9,False
10,0.5458478701583482,1.3028259311888846,5.813751946512944,10,False
11,-1.984879108521235,-0.28903793856867477,6.200975004451728,11,False
12,-2.064062422333164,-0.28903793856867477,6.420920728174998,12,False
13,1.6431354032738756,0.6874119595289372,6.566756843200682,13,False
14,-0.6284808112766926,1.6191651472689506,6.583380563515149,14,False
15,1.6431354032738756,-0.49614062104432843,6.584265614360692,15,False
16,1.6431354032738756,0.535794006579958,6.605035532375972,16,False
17,-1.7417464186184803,-0.6112156024794766,6.64888622109757,17,False
18,0.5920716074541357,-1.960499019373878,6.679116249053397,18,False
19,2.0516537862633513,0.535794006579958,6.9135386598866635,19,False
20,1.4386512008066452,1.3028259311888846,6.984399446891583,20,False
21,2.0041573383083042,-1.2954029396513111,7.014923050484935,21,False
22,1.6840296179047165,1.3028259311888846,7.223643540114134,22,False
23,-3.0009179752489166,-0.9361313855992943,7.283806032055635,23,False
24,-1.3818738944660955,1.698139946825103,7.454318029633436,24,False
25,1.4386512008066452,1.9736802905936388,7.529251950764229,25,False
26,1.6840296179047165,1.6191651472689506,7.778455225909671,26,False
27,-2.064062422333164,1.6191651472689506,7.81910179681125,27,False
28,-0.6284808112766926,2.8606430527695377,8.526114912259027,28,False
29,-0.41084224461660046,2.8389820910641355,8.534211210385312,29,False
30,2.998433023811028,-0.6112156024794766,8.619691259250578,30,False
31,1.347183200005908,2.8389820910641355,8.915399356949665,31,False
32,1.347183200005908,2.8072903102196793,8.946844059739966,32,False
33,2.7395604855596334,-1.4547403187013161,9.22149771820333,33,False
34,-1.984879108521235,3.227616132708299,9.25051316051951,34,False
35,1.4386512008066452,-3.0536129214803243,9.301441711032162,35,False
36,-3.7188636732445413,-0.9361313855992943,9.652729227454259,36,False
37,3.27631171992582,1.3166439912206487,9.828269386641635,37,False
38,3.27631171992582,1.3166439912206487,9.828269386641635,38,False
39,-2.064062422333164,3.3267819605783746,9.965446675239017,39,False
40,-3.7007849466452836,-1.1897877390351752,10.143376841333069,40,False
41,2.7395604855596334,2.649988574160256,10.330694387620335,41,False
42,2.783834970737619,3.227616132708299,10.580586182105712,42,False
43,3.3225980139520104,3.047643574968019,10.853560832521488,43,False
44,2.6113970199035297,3.3267819605783746,11.180343453034709,44,False
45,-1.984879108521235,-4.3618274389582465,11.37201714687178,45,False
46,-2.7309065094911587,-4.12350080683899,11.435201386884247,46,False
47,3.5340307326816607,-2.5723184621197372,11.548139383187992,47,False
48,2.2235935059645033,4.267649888486018,11.56386410327178,48,False
49,3.585979199113824,3.227616132708299,11.910654030416035,49,False
50,1.6431354032738756,-4.926377302489945,11.976538858819733,50,False
